304.4	1.70853E-09	 2.03802E-10
341.8	1.87984E-09	 2.19029E-10
368.4	2.04738E-09	 2.33596E-10
386.2	2.20139E-09	 2.46733E-10
412.2	2.28469E-09	 2.53746E-10
434.8	2.45593E-09	 2.67970E-10
467.8	2.74278E-09	 2.91274E-10
499.4	2.89215E-09	 3.03173E-10
549.0	3.12362E-09	 3.20942E-10
589.6	3.46680E-09	 3.47652E-10
